item,itemLabel,point_of_time
http://www.wikidata.org/entity/Q43394323,Grissal Thomsone,1646-12-06T00:00:00Z
http://www.wikidata.org/entity/Q43394317,Marie Mitchells,1646-12-06T00:00:00Z
http://www.wikidata.org/entity/Q43394297,Marioun Little,1644-04-06T00:00:00Z
http://www.wikidata.org/entity/Q43394229,Juenit Fraser,1644-03-31T00:00:00Z
http://www.wikidata.org/entity/Q43394305,Jeane Buchane,1644-02-03T00:00:00Z
http://www.wikidata.org/entity/Q43394241,Patrick Malcolmie,1644-01-20T00:00:00Z
http://www.wikidata.org/entity/Q43394251,Christian Roch,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394328,Margaret Murray,1646-11-22T00:00:00Z
http://www.wikidata.org/entity/Q43394109,Marion Murdoch,1615-06-09T00:00:00Z
http://www.wikidata.org/entity/Q43394174,Gilbert Robisone,1640-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394167,Marioun Grig,1638-07-29T00:00:00Z
http://www.wikidata.org/entity/Q43394155,James Knarstoun,1633-03-10T00:00:00Z
http://www.wikidata.org/entity/Q43394141,Agnes Meldrum,1628-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394111,Katherine Bigland,1615-06-16T00:00:00Z
http://www.wikidata.org/entity/Q43394113,Catherine McNiven,1615-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394094,Elspet Adame,1606-06-05T00:00:00Z
http://www.wikidata.org/entity/Q43394093,Kathern Flint,1606-03-12T00:00:00Z
http://www.wikidata.org/entity/Q43394095,Margaret Scot,1607-05-22T00:00:00Z
http://www.wikidata.org/entity/Q43394084,Nicole,1603-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394203,Janet Brown,1644-01-10T00:00:00Z
http://www.wikidata.org/entity/Q43394465,Jean Campbell,1660-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394543,Thomas Broun,1704-06-24T00:00:00Z
http://www.wikidata.org/entity/Q43394501,Janet McRobert,1701-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394434,Margaret Moore,1649-07-04T00:00:00Z
http://www.wikidata.org/entity/Q43394359,Marion Inglis,1649-06-13T00:00:00Z
http://www.wikidata.org/entity/Q43394418,Isobel Thompson,1649-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394223,Agnes Wallace,1643-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43394488,Mareon Twidie,1662-01-08T00:00:00Z
http://www.wikidata.org/entity/Q43394153,John Sinclair,1633-02-09T00:00:00Z
http://www.wikidata.org/entity/Q43396190,Henry Hoggart,1634-01-24T00:00:00Z
http://www.wikidata.org/entity/Q43396174,Issobell Hall,1632-08-05T00:00:00Z
http://www.wikidata.org/entity/Q43395227,Duncan Buchquahanne,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395919,Meg Stillcart,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43396081,James Thomson,1583-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43396086,Thomas Boynde,1583-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43396064,Neving,1658-04-16T00:00:00Z
http://www.wikidata.org/entity/Q43395957,Katherine Flowers,1697-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43395543,William Cockburn,1650-01-27T00:00:00Z
http://www.wikidata.org/entity/Q58857674,Margaret Cooper,1650-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43395955,Martha Sempell,1697-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43395240,Helen Lauder,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395942,Elizabeth Naesmith,1683-06-16T00:00:00Z
http://www.wikidata.org/entity/Q43396023,Elspeth Watson,1679-12-07T00:00:00Z
http://www.wikidata.org/entity/Q43395243,Grissel Grot,1671-04-25T00:00:00Z
http://www.wikidata.org/entity/Q43395500,Elspeth Carter,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43395490,Margarett Forman,1650-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43395473,Bessie Andersone,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395469,Jeane Park,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395439,Isobell Boyd,1649-12-08T00:00:00Z
http://www.wikidata.org/entity/Q43395530,Sara Leonard,1649-10-21T00:00:00Z
http://www.wikidata.org/entity/Q43396247,Cristeane Jak,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396242,Effie Roger,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396241,James Kilgour,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396244,Jonet Curchan,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43395972,William Kellie,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43395236,Jennat Callen,1658-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43395513,Jenet Pennycuik,1630-01-03T00:00:00Z
http://www.wikidata.org/entity/Q43395935,Kennedy,1591-06-24T00:00:00Z
http://www.wikidata.org/entity/Q43396041,Euphame Henderson,1643-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43395979,John Adam,1629-08-06T00:00:00Z
http://www.wikidata.org/entity/Q43395991,Agnes Allane,1629-12-26T00:00:00Z
http://www.wikidata.org/entity/Q43395990,Agnes Duddingston,1629-07-23T00:00:00Z
http://www.wikidata.org/entity/Q43395987,Katherine Wemes,1629-07-23T00:00:00Z
http://www.wikidata.org/entity/Q43395433,Jean Hunter,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43396171,Marion Dobie,1649-11-05T00:00:00Z
http://www.wikidata.org/entity/Q43395207,Bornlie,1611-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43396002,wife of Poil Watson,1602-08-09T00:00:00Z
http://www.wikidata.org/entity/Q43396213,Donald McAndro Moir,1637-10-30T00:00:00Z
http://www.wikidata.org/entity/Q43396202,Breadoche Oiseathe,1636-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394839,Jonet Black,1658-05-21T00:00:00Z
http://www.wikidata.org/entity/Q43394708,Jonnet Tait,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394817,Johne Walker,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394968,Janet Bowis,1649-12-01T00:00:00Z
http://www.wikidata.org/entity/Q43394793,Jonet Mathesone,1649-09-29T00:00:00Z
http://www.wikidata.org/entity/Q43394691,Agnes Bennettie,1644-04-06T00:00:00Z
http://www.wikidata.org/entity/Q43394732,Margaret Cuthbertsone,1643-01-13T00:00:00Z
http://www.wikidata.org/entity/Q43394679,Margaret Douglas,1639-06-02T00:00:00Z
http://www.wikidata.org/entity/Q43394889,Thomas Thompson,1659-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43394604,Janet Drever,1615-06-16T00:00:00Z
http://www.wikidata.org/entity/Q43395104,Catherine Duncane,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43394615,Euphame Lochoir,1590-06-07T00:00:00Z
http://www.wikidata.org/entity/Q43394612,Nans Murit,1590-04-05T00:00:00Z
http://www.wikidata.org/entity/Q43394928,William McGillievray,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43394665,Janet Horseburgh,1704-06-25T00:00:00Z
http://www.wikidata.org/entity/Q43394602,Mary Nicinnarich,1699-10-16T00:00:00Z
http://www.wikidata.org/entity/Q43395065,Christian Wilson,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395002,Marion Bruce,1590-08-28T00:00:00Z
http://www.wikidata.org/entity/Q43395102,Elspeth Thomson,1671-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43395094,John Scott,1671-08-03T00:00:00Z
http://www.wikidata.org/entity/Q43395055,Jonet Liddell,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395058,Jeane Manner,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395026,Walter Dykis,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395013,Allexander Ledy,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43395010,Bessie Peterkin,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43394980,Helen Spears,1661-08-17T00:00:00Z
http://www.wikidata.org/entity/Q43394962,Bessie Flinker,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395049,Issobell Thomsone,1661-06-17T00:00:00Z
http://www.wikidata.org/entity/Q43394987,Margaret Waldon,1661-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394883,Meg Maitland,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43394899,Janet Tucidie,1659-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43391378,Margaret Whytt,1680-04-06T00:00:00Z
http://www.wikidata.org/entity/Q43391399,Jean Gray,1683-07-20T00:00:00Z
http://www.wikidata.org/entity/Q43390946,Marion Gray,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43391158,(wife of Thomas) Finlason,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43391204,Anna Hunter,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43391118,Nicoll Wadie,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43391220,Marie Lamb,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43391076,Grisall Sinklar,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43390983,Margaret Bryson,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43390976,Elspet Graham,1661-07-21T00:00:00Z
http://www.wikidata.org/entity/Q43391201,Jonet Robeson,1661-07-17T00:00:00Z
http://www.wikidata.org/entity/Q43391004,Margaret Allan,1661-08-25T00:00:00Z
http://www.wikidata.org/entity/Q43391173,Jonet Wast,1661-06-09T00:00:00Z
http://www.wikidata.org/entity/Q43391107,Jonnet Wilsone,1661-05-13T00:00:00Z
http://www.wikidata.org/entity/Q43390910,Martha Butter,1659-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43391140,Jon Bartleman,1659-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43391083,Janet Finlay,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43390790,James Henrison,1649-09-01T00:00:00Z
http://www.wikidata.org/entity/Q43390868,wife of Thomas Smith,1649-07-31T00:00:00Z
http://www.wikidata.org/entity/Q43391129,Patrick Meikle,1649-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43391343,John Hasben,1629-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43391018,Agnes Brown,1661-07-08T00:00:00Z
http://www.wikidata.org/entity/Q43391264,wife of John Ramsay,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43390950,Jonet Thomson,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43391514,Betty (Beatrix) Laing,1704-06-24T00:00:00Z
http://www.wikidata.org/entity/Q43391417,Jannet Laing,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43391396,Catharin Lorimer,1683-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43395220,Margaret Nakoch,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395162,Janet Dow,1629-07-17T00:00:00Z
http://www.wikidata.org/entity/Q43395229,Jonet Slowane,1651-10-17T00:00:00Z
http://www.wikidata.org/entity/Q43395174,Sara Meslet,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43395121,Bessie Sleigh,1629-07-23T00:00:00Z
http://www.wikidata.org/entity/Q43395129,Janet Achesoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395144,Katherine Wode,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395151,William Thomesoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395123,Janet Brotherstanes,1629-06-12T00:00:00Z
http://www.wikidata.org/entity/Q43395331,Marjorie Aitkyne,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395336,Margaret Merschell,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395318,Marioun Chatto,1621-02-23T00:00:00Z
http://www.wikidata.org/entity/Q43395291,Johnne Kirk,1613-12-11T00:00:00Z
http://www.wikidata.org/entity/Q43395286,Margaret Reoch,1613-06-20T00:00:00Z
http://www.wikidata.org/entity/Q43395232,Margaret Clerk,1659-04-12T00:00:00Z
http://www.wikidata.org/entity/Q43395271,Hew Methven,1601-07-12T00:00:00Z
http://www.wikidata.org/entity/Q43395329,Janet Scott,1622-09-28T00:00:00Z
http://www.wikidata.org/entity/Q43395194,Gilbert McGill,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395215,Marioun Colington,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395246,Marioune Scheill,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395282,Marioune Nicolsoun,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395181,Agnes Somerville,1678-08-03T00:00:00Z
http://www.wikidata.org/entity/Q43395197,John Paterson,1697-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43395191,Issabell Reid,1683-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43395260,James Stewart,1679-10-06T00:00:00Z
http://www.wikidata.org/entity/Q43395198,Janet Boyd,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43395247,John Crisbie,1671-06-03T00:00:00Z
http://www.wikidata.org/entity/Q43395248,Isobell Robison,1671-06-03T00:00:00Z
http://www.wikidata.org/entity/Q43395323,Thomas Stark,1622-05-25T00:00:00Z
http://www.wikidata.org/entity/Q43389925,Marjory Craig,1677-02-11T00:00:00Z
http://www.wikidata.org/entity/Q43390364,Cristian Nein Phaill,1662-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43390371,Cormule Nean Ean Duy Vic Conchie Vic Goune,1662-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43390368,Cristian Nein Ferquhar Vic Ewin,1662-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43390333,Patrick McKaw,1662-02-07T00:00:00Z
http://www.wikidata.org/entity/Q4693114,Agnes Sampsoune,1590-11-01T00:00:00Z
http://www.wikidata.org/entity/Q43390489,Catharin Skair,1650-04-21T00:00:00Z
http://www.wikidata.org/entity/Q43390594,Janet Laidlaw,1649-11-16T00:00:00Z
http://www.wikidata.org/entity/Q43390330,Issobell More McKaw,1649-07-04T00:00:00Z
http://www.wikidata.org/entity/Q43390393,Agnes Scobie,1649-05-21T00:00:00Z
http://www.wikidata.org/entity/Q43390755,Marion Peebles,1644-04-25T00:00:00Z
http://www.wikidata.org/entity/Q43390204,Agnes Stoddart,1643-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43390740,Janet Anderson,1643-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43390185,Giles Chalmer,1633-09-06T00:00:00Z
http://www.wikidata.org/entity/Q43390160,Margaret Buchane,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43390157,wife of Mathow Will,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43390061,Alison Borthuick,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43389961,Elspitt Hislop,1628-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43390706,Marioun George,1628-08-31T00:00:00Z
http://www.wikidata.org/entity/Q43389944,Christian Aitkenhead,1628-05-16T00:00:00Z
http://www.wikidata.org/entity/Q43390709,Janet Weill,1628-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43390575,Janet Broun,1649-11-02T00:00:00Z
http://www.wikidata.org/entity/Q27661828,Elspeth Reoch,1616-04-01T00:00:00Z
http://www.wikidata.org/entity/Q43390714,Thomas Murray,1631-10-01T00:00:00Z
http://www.wikidata.org/entity/Q43390686,Gilbert Fidlar,1597-12-01T00:00:00Z
http://www.wikidata.org/entity/Q43390641,Jannet Smithe,1597-04-16T00:00:00Z
http://www.wikidata.org/entity/Q43390676,Issobell Oige,1597-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43389906,Catheren Carutheris,1591-06-19T00:00:00Z
http://www.wikidata.org/entity/Q43390276,Christian Gray,1662-02-02T00:00:00Z
http://www.wikidata.org/entity/Q43390432,Janet Boyman,1571-01-08T00:00:00Z
http://www.wikidata.org/entity/Q43391950,wife of Walte Anderson,1679-12-07T00:00:00Z
http://www.wikidata.org/entity/Q43391958,Issobell Gotterson,1679-09-26T00:00:00Z
http://www.wikidata.org/entity/Q43391962,Isobell Robeson,1679-09-26T00:00:00Z
http://www.wikidata.org/entity/Q43392250,Margret Jackson,1677-01-17T00:00:00Z
http://www.wikidata.org/entity/Q43391747,Helen Nicoll,1613-10-21T00:00:00Z
http://www.wikidata.org/entity/Q43391797,Mary Frissell,1662-07-03T00:00:00Z
http://www.wikidata.org/entity/Q43391908,Mathew Connell,1662-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43391786,NcNeill,1662-02-24T00:00:00Z
http://www.wikidata.org/entity/Q43392099,Elizabeth Hunter,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43391998,Bessie McKallum,1650-05-25T00:00:00Z
http://www.wikidata.org/entity/Q43392228,Kathren Shaw,1644-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43392218,Helen Widdrow,1632-02-01T00:00:00Z
http://www.wikidata.org/entity/Q43392025,Issobell Kelso,1631-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392043,Katherene Scot,1631-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392194,Bessie Hepburne,1629-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392017,Katherine Miller,1631-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43391668,William Whyte,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43396152,Margaret Hall,1632-04-23T00:00:00Z
http://www.wikidata.org/entity/Q43391771,Agnes Nevie,1597-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43391981,Jonet Kennedy,1590-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43396161,Jonnet Barber,1644-01-07T00:00:00Z
http://www.wikidata.org/entity/Q43396157,Bessie Whyt,1642-05-03T00:00:00Z
http://www.wikidata.org/entity/Q43396180,Margaret nein Doul Wriack,1633-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43396178,Katharine Ewan,1633-03-08T00:00:00Z
http://www.wikidata.org/entity/Q43392102,Geilis Feirour,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43392104,Bessie Ramsay,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43392094,Magdalen Horn,1636-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43391887,Mary Grougie,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43391883,Jonet Lindsay,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43392242,Margaret Abernethy,1669-07-25T00:00:00Z
http://www.wikidata.org/entity/Q43392529,Janet Reid,1628-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43392537,Margaret Oliver,1628-07-25T00:00:00Z
http://www.wikidata.org/entity/Q43392419,Isobell Hislop,1675-03-24T00:00:00Z
http://www.wikidata.org/entity/Q43392389,Geilles Burnett,1671-05-19T00:00:00Z
http://www.wikidata.org/entity/Q43392480,Issobell Burnie,1661-07-16T00:00:00Z
http://www.wikidata.org/entity/Q43392341,Issobel Home,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43392361,Helen Simbeard,1659-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43392322,Jonet Hamiltoune,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43392514,Bessie Mastertoun,1649-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43392548,William Davidson,1628-12-14T00:00:00Z
http://www.wikidata.org/entity/Q43392708,Isabel Dryburgh,1629-09-15T00:00:00Z
http://www.wikidata.org/entity/Q43392696,Margaret Strudgeoun,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43392472,Wilsone,1629-06-06T00:00:00Z
http://www.wikidata.org/entity/Q43392684,Helene Simsoun,1629-04-03T00:00:00Z
http://www.wikidata.org/entity/Q43392624,Marie nein eane Eir,1629-01-30T00:00:00Z
http://www.wikidata.org/entity/Q43392578,Katharine Leithame,1628-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43392463,Jonnet Dempstar,1626-06-30T00:00:00Z
http://www.wikidata.org/entity/Q43392346,Agnes Thomson,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43392706,Margaret Small,1629-09-15T00:00:00Z
http://www.wikidata.org/entity/Q43392365,Janet Lyle,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43392292,Christen Michell,1597-03-19T00:00:00Z
http://www.wikidata.org/entity/Q43392269,Margaret Pringle,1679-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43392600,Jonet Fairlie,1591-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43392431,Marion Ure,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43392426,Bessie Cochran,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43392364,Margaret Stewart,1628-11-03T00:00:00Z
http://www.wikidata.org/entity/Q43395395,Margaret Durie,1627-02-02T00:00:00Z
http://www.wikidata.org/entity/Q43395488,Fillie Callwalls,1650-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43395459,Jennet Bellamie,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395456,Margaret Veith,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395540,Isobel Steill,1649-12-23T00:00:00Z
http://www.wikidata.org/entity/Q43395430,Janet Thomsone,1649-08-18T00:00:00Z
http://www.wikidata.org/entity/Q43395427,Margaret Foxtone,1649-08-18T00:00:00Z
http://www.wikidata.org/entity/Q43395419,Margaret Brotherstone,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43395412,Helen Fairlie,1649-07-21T00:00:00Z
http://www.wikidata.org/entity/Q43395406,Marione Meik,1649-06-30T00:00:00Z
http://www.wikidata.org/entity/Q43395582,Margret Ellot,1647-02-13T00:00:00Z
http://www.wikidata.org/entity/Q43395404,Margaret Dicksone,1643-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43395518,Alisoun Baillie,1632-12-23T00:00:00Z
http://www.wikidata.org/entity/Q43395506,Margaret Unes,1628-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395396,Agnes Watt,1627-05-05T00:00:00Z
http://www.wikidata.org/entity/Q43395384,Agnes Cairll,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395385,Johne Davie,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395389,Johnne Findlaw,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395380,Walter Baird,1626-12-10T00:00:00Z
http://www.wikidata.org/entity/Q43395371,Patrik Landrok,1626-04-23T00:00:00Z
http://www.wikidata.org/entity/Q43395569,Agnes Dunlop,1648-03-25T00:00:00Z
http://www.wikidata.org/entity/Q43395510,Thomas Watson,1629-10-25T00:00:00Z
http://www.wikidata.org/entity/Q43395393,William Young,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395558,Janet Campbell,1650-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43395534,Agnes Wright,1649-11-25T00:00:00Z
http://www.wikidata.org/entity/Q43395560,Margaret Nidrie,1661-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43392883,Margaret Lumsden,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392955,Marion Russell,1644-09-28T00:00:00Z
http://www.wikidata.org/entity/Q43393071,Elspeth Yester,1661-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43393080,Margret Moffatt,1661-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43393100,Katherin Jonstoun,1661-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43393074,James Mure,1609-11-19T00:00:00Z
http://www.wikidata.org/entity/Q43392887,Margaret Gilchrist,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43393041,Bargans,1650-03-08T00:00:00Z
http://www.wikidata.org/entity/Q43393043,Jeanat Mountgomerie,1650-03-08T00:00:00Z
http://www.wikidata.org/entity/Q43392991,Alisone Cairnes,1649-07-18T00:00:00Z
http://www.wikidata.org/entity/Q43392988,Marion Robison,1649-07-18T00:00:00Z
http://www.wikidata.org/entity/Q43392968,Barbara Purdie,1649-06-19T00:00:00Z
http://www.wikidata.org/entity/Q43392982,Margaret Staig,1649-06-18T00:00:00Z
http://www.wikidata.org/entity/Q43393038,Jonet Wast,1649-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43392960,Maillie Pattersone,1645-01-10T00:00:00Z
http://www.wikidata.org/entity/Q43392937,Margaret Ranie,1643-07-17T00:00:00Z
http://www.wikidata.org/entity/Q43392925,Katherine Cragie,1640-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43392785,Margaret Rid,1630-01-31T00:00:00Z
http://www.wikidata.org/entity/Q43392856,John Smith,1623-08-17T00:00:00Z
http://www.wikidata.org/entity/Q43392972,Margaret Russell,1649-06-18T00:00:00Z
http://www.wikidata.org/entity/Q43392862,Isobel McNaught,1630-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43392761,Marion Sandersoun,1629-12-04T00:00:00Z
http://www.wikidata.org/entity/Q43392755,Marion Porteous,1629-11-16T00:00:00Z
http://www.wikidata.org/entity/Q43392905,John Philip,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392922,William Mearns,1633-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43393057,Beigis Tod,1608-06-06T00:00:00Z
http://www.wikidata.org/entity/Q43392868,Christian Saidler,1597-11-22T00:00:00Z
http://www.wikidata.org/entity/Q43392849,Janet Fergusson,1630-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43392845,John Ray,1630-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395697,Sybilla Drummond,1658-07-03T00:00:00Z
http://www.wikidata.org/entity/Q43395636,Agnes Litle,1650-06-23T00:00:00Z
http://www.wikidata.org/entity/Q43395628,Shiach nein Dod,1650-04-19T00:00:00Z
http://www.wikidata.org/entity/Q43395618,Catharin Lyell,1649-12-23T00:00:00Z
http://www.wikidata.org/entity/Q43395606,Bessie Williamson,1649-11-18T00:00:00Z
http://www.wikidata.org/entity/Q43395602,Jonet McBirnie,1649-11-18T00:00:00Z
http://www.wikidata.org/entity/Q43395732,Bessie Mostcrope,1649-10-17T00:00:00Z
http://www.wikidata.org/entity/Q43395680,Issoble Garner,1649-07-23T00:00:00Z
http://www.wikidata.org/entity/Q43395710,Marion Ronnald,1649-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43395667,Margaret Cony,1645-08-12T00:00:00Z
http://www.wikidata.org/entity/Q43395664,Grissell Groat,1643-11-20T00:00:00Z
http://www.wikidata.org/entity/Q43395651,Margaret Thomesone,1643-10-12T00:00:00Z
http://www.wikidata.org/entity/Q43395690,Cristal Ballath,1630-05-12T00:00:00Z
http://www.wikidata.org/entity/Q43395657,Elspeth Culsetter,1629-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395677,Margaret Crawfurd,1596-01-24T00:00:00Z
http://www.wikidata.org/entity/Q43395693,Issobell Atkine,1615-08-12T00:00:00Z
http://www.wikidata.org/entity/Q43395691,Jonet Crawfurd,1597-09-17T00:00:00Z
http://www.wikidata.org/entity/Q43395718,Janet Ingram,1597-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43395634,Andrew Ratter,1708-06-20T00:00:00Z
http://www.wikidata.org/entity/Q43395594,Bessie Heslope,1705-02-07T00:00:00Z
http://www.wikidata.org/entity/Q43395708,James Gray,1649-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43395633,Margaret Watson,1708-06-20T00:00:00Z
