,Wikidata Page,Name,Residence,Long,Lat,Gender,Ethnicity,Manner of Death,Occupation,Place of Detainment,Social Classification,Wikipedia Page,Place of Death,investigation_start_time
1726,http://www.wikidata.org/entity/Q43395464,Marion Bryson,North Berwick,-2.717,56.058,Female,,,,,,,,+00000001650-05-29T00:00:00Z
1727,http://www.wikidata.org/entity/Q43395466,Margaret Park,North Berwick,-2.717,56.058,Female,,,,,,,,+00000001650-05-29T00:00:00Z
1728,http://www.wikidata.org/entity/Q43391038,Issobel Friece,Auldearn,-3.81595,57.5765,Female,,,,,,,,+00000001662-04-14T00:00:00Z
1729,http://www.wikidata.org/entity/Q43391062,Janet Smith,Auldearn,-3.81595,57.5765,Female,,,,,,,,+00000001662-04-14T00:00:00Z
1730,http://www.wikidata.org/entity/Q43391227,(wife of Alexander) Bell,Pencaitland,-2.89098,55.91,Female,,,,,,,,+00000001662-04-17T00:00:00Z
1731,http://www.wikidata.org/entity/Q43391303,Marion Campbell,Peaston,-2.915091,55.878235,Female,,,,,,,,+00000001678-06-19T00:00:00Z
1732,http://www.wikidata.org/entity/Q43391356,Margaret Russel,Peaston,-2.915091,55.878235,Female,,,,,,,,+00000001678-06-29T00:00:00Z
1733,http://www.wikidata.org/entity/Q43391388,Hopkin,West Kilbride,-4.8576,55.6966,Female,,,,,,,,+00000001683-05-01T00:00:00Z
1734,http://www.wikidata.org/entity/Q43391421,Wife of Thomas Brounhill,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001591-01-27T00:00:00Z
1735,http://www.wikidata.org/entity/Q43392337,Barbara Cochrane,Tranent,-2.95417,55.9447,Female,,,,,,,,+00000001659-04-27T00:00:00Z
1736,http://www.wikidata.org/entity/Q43393946,Katharine Govan,Wrae,-3.403954,55.58544,Female,,,,,,,,+00000001649-11-06T00:00:00Z
1737,http://www.wikidata.org/entity/Q43393975,Janet Johnstone,Newbattle,-3.0775,55.8817,Female,,,,,,,,+00000001649-11-06T00:00:00Z
1738,http://www.wikidata.org/entity/Q43394010,Janet Wallace,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001649-12-04T00:00:00Z
1739,http://www.wikidata.org/entity/Q43394011,Catharine Bowie,Quarrellwood,-3.641239,55.141016,Female,,,,,,,,+00000001649-12-04T00:00:00Z
1740,http://www.wikidata.org/entity/Q43394014,Barbara Patersone,Outerstoun,-3.069805,55.802052,Female,,,,,,,,+00000001649-12-06T00:00:00Z
1741,http://www.wikidata.org/entity/Q43394038,Agnes Meluill,St Andrews,-2.798888888,56.33888889,Female,,,,,,,,+00000001595-09-10T00:00:00Z
1742,http://www.wikidata.org/entity/Q43394049,Margaret Tasker,Kirkliston,-3.4,55.95,Female,,,,,,,,+00000001650-02-27T00:00:00Z
1743,http://www.wikidata.org/entity/Q43394064,Issobel Forbes,Lumphanan,-2.68667,57.1281,Female,,,,,,,,+00000001597-04-25T00:00:00Z
1744,http://www.wikidata.org/entity/Q43394074,Helene Makkie,Aberdeen,-2.1,57.15,Female,,,,,,,,+00000001597-00-00T00:00:00Z
1745,http://www.wikidata.org/entity/Q43394078,Janet Smyth,Burntisland,-3.233333333,56.05,Female,,,,,,,,+00000001597-00-00T00:00:00Z
1746,http://www.wikidata.org/entity/Q43394080,Janet Allane,Burntisland,-3.233333333,56.05,Female,,,,,,,,+00000001598-00-00T00:00:00Z
1747,http://www.wikidata.org/entity/Q43394089,Elspet Cant,Elgin,-3.315277777,57.64638889,Female,,,,,,,,+00000001604-06-00T00:00:00Z
1748,http://www.wikidata.org/entity/Q43394114,Catherine Caray,Orkney Islands,-3.0,59.0,Female,,,,,,,,+00000001616-06-03T00:00:00Z
1749,http://www.wikidata.org/entity/Q43394145,Jonet Forsyth,Westray,-3.0,59.3,Female,,,,,,,,+00000001629-11-11T00:00:00Z
1750,http://www.wikidata.org/entity/Q43394160,Tibbie Smart,"Clova, Angus",-3.10485,56.8436,Female,,,,,,,,+00000001586-06-01T00:00:00Z
1751,http://www.wikidata.org/entity/Q43394162,Margaret Nicol,Banff,-2.524,57.667,Female,,,,,,,,+00000001636-08-27T00:00:00Z
1752,http://www.wikidata.org/entity/Q43394182,Catherine Rowane,Culross,-3.6293,56.0554,Female,,,,,,,,+00000001643-03-05T00:00:00Z
1753,http://www.wikidata.org/entity/Q43394197,Jonnet Smythe,Kinghorn,-3.17,56.07,Female,,,,,,,,+00000001643-10-31T00:00:00Z
1754,http://www.wikidata.org/entity/Q43394205,Grissel Morris,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001643-00-00T00:00:00Z
1755,http://www.wikidata.org/entity/Q43394235,Jonet Tulloch,Renfrew,-4.366666666,55.86666667,Female,,,,,,,,+00000001657-00-00T00:00:00Z
1756,http://www.wikidata.org/entity/Q43394248,Marioun Gibson,Mid Calder,-3.481,55.8918,Female,,,,,,,,+00000001644-11-19T00:00:00Z
1757,http://www.wikidata.org/entity/Q43394264,Rosina McCoskrie,Kirkcudbright,-4.051666666,54.83527778,Female,,,,,,,,+00000001644-00-00T00:00:00Z
1758,http://www.wikidata.org/entity/Q43394268,Margaret Clerk,Kirkcudbright,-4.051666666,54.83527778,Female,,,,,,,,+00000001644-00-00T00:00:00Z
1759,http://www.wikidata.org/entity/Q43394282,Margaret Brown,North Queensferry,-3.39444,56.0111,Female,,,,,,,,+00000001644-00-00T00:00:00Z
1760,http://www.wikidata.org/entity/Q43394312,Bessie Cuper,Cupar,-3.01155,56.3194,Female,,,,,,,,+00000001644-01-01T00:00:00Z
1761,http://www.wikidata.org/entity/Q43394340,Alesoun Pierson,Peacehill Farm,-2.9882,56.415,Female,,,,,,,,+00000001588-05-28T00:00:00Z
1762,http://www.wikidata.org/entity/Q43394388,Margaret Dunholme,Stow,-2.8621,55.6918,Female,,,,,,,,+00000001649-09-02T00:00:00Z
1763,http://www.wikidata.org/entity/Q43394448,Margaret Watson,Cannisbay,-3.131511,58.628511,Female,,,,,,,,+00000001659-07-09T00:00:00Z
1764,http://www.wikidata.org/entity/Q43394514,Grissel Anderson,Torryburn,-3.55,56.05,Female,,,,,,,,+00000001705-00-00T00:00:00Z
1765,http://www.wikidata.org/entity/Q43394522,Anna Wood,Bo'ness,-3.608911111,56.01681111,Female,,,,,,,,+00000001704-01-00T00:00:00Z
1766,http://www.wikidata.org/entity/Q43394524,Elspeth Williamson,Torryburn,-3.55,56.05,Female,,,,,,,,+00000001704-07-00T00:00:00Z
1767,http://www.wikidata.org/entity/Q43394550,Janet McKeoner,"Penninghame, Wigtownshire",-4.4853,54.9579,Female,,,,,,,,+00000001707-11-09T00:00:00Z
1768,http://www.wikidata.org/entity/Q43394557,Kathrine Taylor,Stromness,-3.3,58.96,Female,,,,,,,,+00000001708-00-00T00:00:00Z
1769,http://www.wikidata.org/entity/Q43394557,Kathrine Taylor,Stormness,-3.299,58.9607,Female,,,,,,,,+00000001708-00-00T00:00:00Z
1770,http://www.wikidata.org/entity/Q43394564,Sarah Johnson,Perth,-3.431666666,56.39527778,Female,,,,,,,,+00000001715-00-00T00:00:00Z
1771,http://www.wikidata.org/entity/Q43394593,Katherine Shaw,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,
1772,http://www.wikidata.org/entity/Q43394600,Jonnet Wilsoune,West Kilbride,-4.8576,55.6966,Female,,,,,,,,+00000001658-04-06T00:00:00Z
1773,http://www.wikidata.org/entity/Q43394610,Jonet Grahame,West Kilbride,-4.8576,55.6966,Female,,,,,,,,+00000001658-04-06T00:00:00Z
1774,http://www.wikidata.org/entity/Q43394621,Janot Loquhour,Pittenweem,-2.728611111,56.21305556,Female,,,,,,,,+00000001592-03-15T00:00:00Z
1775,http://www.wikidata.org/entity/Q43394629,Beatrix Forgesoun,Pittenweem,-2.728611111,56.21305556,Female,,,,,,,,+00000001597-06-09T00:00:00Z
1776,http://www.wikidata.org/entity/Q43394658,Jonet Wylie,"Largo, Fife",-2.941,56.214,Female,,,,,,,,+00000001644-08-07T00:00:00Z
1777,http://www.wikidata.org/entity/Q43394661,Agnes Hutsone,Dunning,-3.58896,56.3118,Female,,,,,,,,+00000001662-05-01T00:00:00Z
1778,http://www.wikidata.org/entity/Q43394696,Annabell Gottray,Irvine,-4.661111111,55.61944444,Female,,,,,,,,+00000001658-04-06T00:00:00Z
1779,http://www.wikidata.org/entity/Q43394718,Janet Stark,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001626-04-04T00:00:00Z
1780,http://www.wikidata.org/entity/Q43394720,Helen Birrell,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001626-04-04T00:00:00Z
1781,http://www.wikidata.org/entity/Q43394737,Agnes Kinsman,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001643-03-01T00:00:00Z
1782,http://www.wikidata.org/entity/Q43394759,Elspeth Shearer,Culross,-3.6293,56.0554,Female,,,,,,,,+00000001643-05-21T00:00:00Z
1783,http://www.wikidata.org/entity/Q43394768,Margaret Holden,Culross,-3.6293,56.0554,Female,,,,,,,,+00000001648-03-01T00:00:00Z
1784,http://www.wikidata.org/entity/Q43394772,Christian Smith,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001649-05-13T00:00:00Z
1785,http://www.wikidata.org/entity/Q43394778,Isobell Bennet,Dalgety Bay,-3.36755,56.0429,Female,,,,,,,,+00000001649-06-04T00:00:00Z
1786,http://www.wikidata.org/entity/Q43394830,Janet Reid,Clackmannan,-3.74652,56.1091,Female,,,,,,,,+00000001658-07-22T00:00:00Z
1787,http://www.wikidata.org/entity/Q43394879,Helline Cuming,Stenton,-2.6,55.95,Female,,,,,,,,+00000001659-04-07T00:00:00Z
1788,http://www.wikidata.org/entity/Q43394978,Jeane Mathie,Edinburgh,-3.198888888,55.95,Female,,,,,,,,+00000001661-08-07T00:00:00Z
1789,http://www.wikidata.org/entity/Q43390868,Wife of Thomas Smith,Aberdour,-3.3021,56.0528,Female,,,,,,,,+00000001649-07-21T00:00:00Z
1790,http://www.wikidata.org/entity/Q43390910,Martha Butter,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001659-03-29T00:00:00Z
1791,http://www.wikidata.org/entity/Q43391004,Margaret Allan,Newhalls,-3.3849,55.990307,Female,,,,,,,,+00000001661-11-14T00:00:00Z
1792,http://www.wikidata.org/entity/Q43391018,Agnes Brown,Gilmerton,-3.13083,55.905,Female,,,,,,,,+00000001661-07-16T00:00:00Z
1793,http://www.wikidata.org/entity/Q43391076,Grisall Sinklar,Mains of Lethen,-3.777354,57.545634,Female,,,,,,,,+00000001662-04-14T00:00:00Z
1794,http://www.wikidata.org/entity/Q43391083,Janet Finlay,Earlseat,-3.742443,57.566279,Female,,,,,,,,+00000001662-04-14T00:00:00Z
1795,http://www.wikidata.org/entity/Q43391158,(wife of Thomas) Finlason,East Saltoun and West Saltoun,-2.8513,55.8989,Female,,,,,,,,+00000001662-04-17T00:00:00Z
1796,http://www.wikidata.org/entity/Q43391173,Jonet Wast,Sammuelston,-2.825545,55.92742,Female,,,,,,,,+00000001661-05-30T00:00:00Z
1797,http://www.wikidata.org/entity/Q43391204,Anna Hunter,Myles,-2.976368,55.933068,Female,,,,,,,,+00000001662-04-17T00:00:00Z
1798,http://www.wikidata.org/entity/Q43391220,Marie Lamb,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-04-17T00:00:00Z
1799,http://www.wikidata.org/entity/Q43391264,wife of John Ramsay,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001591-01-27T00:00:00Z
1800,http://www.wikidata.org/entity/Q43391378,Margaret Whytt,Bo'ness,-3.608911111,56.01681111,Female,,,,,,,,+00000001680-03-27T00:00:00Z
1801,http://www.wikidata.org/entity/Q43391396,Catharin Lorimer,Irvine,-4.661111111,55.61944444,Female,,,,,,,,+00000001683-05-01T00:00:00Z
1802,http://www.wikidata.org/entity/Q43391399,Jean Gray,Edinburgh,-3.198888888,55.95,Female,,,,,,,,+00000001683-07-10T00:00:00Z
1803,http://www.wikidata.org/entity/Q43392322,Jonet Hamiltoune,Dunlop,-4.54,55.7,Female,,,,,,,,+00000001658-04-06T00:00:00Z
1804,http://www.wikidata.org/entity/Q43392341,Issobel Home,Tranent,-2.95417,55.9447,Female,,,,,,,,+00000001659-04-27T00:00:00Z
1805,http://www.wikidata.org/entity/Q43392361,Helen Simbeard,Prestonpans,-2.961,55.9597,Female,,,,,,,,+00000001659-04-06T00:00:00Z
1806,http://www.wikidata.org/entity/Q43392389,Geilles Burnett,Aberdeen,-2.1,57.15,Female,,,,,,,,+00000001671-05-09T00:00:00Z
1807,http://www.wikidata.org/entity/Q43392419,Isobell Hislop,Crichton,-2.98249,55.8471,Female,,,,,,,,+00000001679-09-08T00:00:00Z
1808,http://www.wikidata.org/entity/Q43392426,Bessie Cochran,Kilmacolm,-4.62708,55.8941,Female,,,,,,,,+00000001700-03-12T00:00:00Z
1809,http://www.wikidata.org/entity/Q43394477,Ketheren Portour,Forfar,-2.89,56.64305556,Female,,,,,,,,+00000001661-00-00T00:00:00Z
1810,http://www.wikidata.org/entity/Q43394481,Isobell Shyrie,Forfar,-2.89,56.64305556,Female,,,,,,,,+00000001661-00-00T00:00:00Z
1811,http://www.wikidata.org/entity/Q43394560,Isobel Anderson,Dunnet,-3.34,58.62,Female,,,,,,,,+00000001714-00-00T00:00:00Z
1812,http://www.wikidata.org/entity/Q43394575,Jonnet Boyd,Hawkingcraig,-4.899298,55.716999,Female,,,,,,,,+00000001658-04-06T00:00:00Z
1813,http://www.wikidata.org/entity/Q43394597,Marjory Blaik,Perth,-3.431666666,56.39527778,Female,,,,,,,,+00000001588-07-26T00:00:00Z
1814,http://www.wikidata.org/entity/Q43394606,Marioun Tailzeour,Orkney Islands,-3.0,59.0,Female,,,,,,,,+00000001615-06-00T00:00:00Z
1815,http://www.wikidata.org/entity/Q43394625,Jonet Willeamsoun,Pittenweem,-2.728611111,56.21305556,Female,,,,,,,,+00000001597-06-09T00:00:00Z
1816,http://www.wikidata.org/entity/Q43394627,Jonett Foggow,Pittenweem,-2.728611111,56.21305556,Female,,,,,,,,+00000001597-06-09T00:00:00Z
1817,http://www.wikidata.org/entity/Q43394689,Janet Rankyne,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001644-01-01T00:00:00Z
1818,http://www.wikidata.org/entity/Q43394712,Isobel Hevrie,Kirkcaldy,-3.167369444,56.11073056,Female,,,,,,,,+00000001619-08-02T00:00:00Z
1819,http://www.wikidata.org/entity/Q43394734,Jonnet Henrysone,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001643-01-03T00:00:00Z
1820,http://www.wikidata.org/entity/Q43394739,Agnes Robeson,Craigie,-4.49413,55.56112,Female,,,,,,,,+00000001658-04-06T00:00:00Z
1821,http://www.wikidata.org/entity/Q43394745,Jonet Moodie,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001643-03-01T00:00:00Z
1822,http://www.wikidata.org/entity/Q43394757,Jonnet Murdock,Craigie,-4.49413,55.56112,Female,,,,,,,,+00000001658-04-06T00:00:00Z
1823,http://www.wikidata.org/entity/Q43394841,Margaret Demperston,Alloa,-3.8,56.11666667,Female,,,,,,,,+00000001658-05-11T00:00:00Z
1824,http://www.wikidata.org/entity/Q43394973,Janet Coldane,Dalkeith,-3.068332,55.893642,Female,,,,,,,,+00000001661-00-00T00:00:00Z
1825,http://www.wikidata.org/entity/Q43394986,Bessie Nicoson,Liberton,-3.16188,55.9144,Female,,,,,,,,+00000001661-00-00T00:00:00Z
1826,http://www.wikidata.org/entity/Q43395006,Bessie Hutcheons,Penick,-3.783964,57.583936,Female,,,,,,,,+00000001662-04-14T00:00:00Z
1827,http://www.wikidata.org/entity/Q43395014,Margaret Kyllie,Kinsteary House,-3.79646,57.5659,Female,,,,,,,,+00000001662-04-14T00:00:00Z
1828,http://www.wikidata.org/entity/Q43395016,Mariorie Dunbar,Brightmony House,-3.79091,57.5612,Female,,,,,,,,+00000001662-04-14T00:00:00Z
1829,http://www.wikidata.org/entity/Q43395021,Marion Lindsay,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-04-17T00:00:00Z
1830,http://www.wikidata.org/entity/Q43395064,Margaret Edington,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-04-17T00:00:00Z
1831,http://www.wikidata.org/entity/Q43395069,Jeane Martin,Dunbar,-2.522777777,55.99833333,Female,,,,,,,,+00000001662-06-01T00:00:00Z
1832,http://www.wikidata.org/entity/Q43395069,Jeane Martin,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001662-06-01T00:00:00Z
1833,http://www.wikidata.org/entity/Q43395082,Marie Nian Innes,Feaull,-6.370718,57.643347,Female,,,,,,,,+00000001670-06-01T00:00:00Z
1834,http://www.wikidata.org/entity/Q43395100,Grissel McIlney,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001671-06-01T00:00:00Z
1835,http://www.wikidata.org/entity/Q43395101,Bessie Paine,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001671-06-01T00:00:00Z
1836,http://www.wikidata.org/entity/Q43395119,Margaret Hamiltoun,Fala,-2.88333,55.8333,Female,,,,,,,,+00000001629-06-01T00:00:00Z
1837,http://www.wikidata.org/entity/Q43395120,Janet Bowmaker,Duns,-2.3426,55.7784,Female,,,,,,,,+00000001629-06-02T00:00:00Z
1838,http://www.wikidata.org/entity/Q43395131,Katharine Alexander,West Linton,-3.3554,55.7526,Female,,,,,,,,+00000001629-06-11T00:00:00Z
1839,http://www.wikidata.org/entity/Q43395135,Margaret Gowanlock,Eddleston,-3.20651,55.712,Female,,,,,,,,+00000001629-06-11T00:00:00Z
1840,http://www.wikidata.org/entity/Q43395136,Marion Boyd,Eddleston,-3.20651,55.712,Female,,,,,,,,+00000001629-06-11T00:00:00Z
1841,http://www.wikidata.org/entity/Q43395153,Sussanna Elphinstoun,Peebles,-3.18,55.65,Female,,,,,,,,+00000001629-06-11T00:00:00Z
1842,http://www.wikidata.org/entity/Q43395183,Nicholas Buchanan,Killearn,-4.368,56.042,Female,,,,,,,,+00000001680-01-05T00:00:00Z
1843,http://www.wikidata.org/entity/Q43395193,Jennet Broun,Black Holm,-2.7,58.9,Female,,,,,,,,+00000001683-06-01T00:00:00Z
1844,http://www.wikidata.org/entity/Q43395208,Issobell Sesbie,Perth,-3.431666666,56.39527778,Female,,,,,,,,+00000001656-08-26T00:00:00Z
1845,http://www.wikidata.org/entity/Q43395221,Gretchach Unchach,Wick,-3.089,58.454,Female,,,,,,,,+00000001655-06-01T00:00:00Z
1846,http://www.wikidata.org/entity/Q43395225,Bessie Neveing,Renfrew,-4.366666666,55.86666667,Female,,,,,,,,+00000001658-04-03T00:00:00Z
1847,http://www.wikidata.org/entity/Q43395245,Christain Cechie,Roxburgh,-2.4667,55.5667,Female,,,,,,,,+00000001671-05-24T00:00:00Z
1848,http://www.wikidata.org/entity/Q43395255,Katharin Smith,Mortonhall,-3.18083,55.9033,Female,,,,,,,,+00000001679-09-08T00:00:00Z
1849,http://www.wikidata.org/entity/Q43391998,Bessie McKallum,Newton-on-Ayr,-4.625473,55.473285,Female,,,,,,,,+00000001650-05-15T00:00:00Z
1850,http://www.wikidata.org/entity/Q43392025,Issobell Kelso,Bankfoot,-4.854627,55.919802,Female,,,,,,,,+00000001631-11-03T00:00:00Z
1851,http://www.wikidata.org/entity/Q43392043,Katherene Scot,Inverkip,-4.8735,55.912,Female,,,,,,,,+00000001631-11-03T00:00:00Z
1852,http://www.wikidata.org/entity/Q43392094,Magdalen Horn,Thurso,-3.521111111,58.59611111,Female,,,,,,,,+00000001636-09-08T00:00:00Z
1853,http://www.wikidata.org/entity/Q43392102,Geilis Feirour,Arbroath,-2.585705555,56.56138611,Female,,,,,,,,+00000001568-04-01T00:00:00Z
1854,http://www.wikidata.org/entity/Q43392104,Bessie Ramsay,Arbroath,-2.585705555,56.56138611,Female,,,,,,,,+00000001568-04-01T00:00:00Z
1855,http://www.wikidata.org/entity/Q43392364,Margaret Stewart,Edinburgh,-3.198888888,55.95,Female,,,,,,,,+00000001628-10-24T00:00:00Z
1856,http://www.wikidata.org/entity/Q43396117,Agnes Houston,Kilbirnie,-4.7,55.75,Female,,,,,,,,+00000001650-05-28T00:00:00Z
1857,http://www.wikidata.org/entity/Q43396141,Marie McGillimichell,Isle of Lewis,-6.6,58.2,Female,,,,,,,,+00000001631-04-20T00:00:00Z
1858,http://www.wikidata.org/entity/Q43396154,Marioun Hill,Kintradwell,-3.831403,58.045361,Female,,,,,,,,+00000001632-11-15T00:00:00Z
1859,http://www.wikidata.org/entity/Q43396189,Agnes Alinschaw,Eyemouth,-2.090555555,55.86944444,Female,,,,,,,,+00000001633-11-26T00:00:00Z
1860,http://www.wikidata.org/entity/Q43396229,Jonet Newton,Forfar,-2.89,56.64305556,Female,,,,,,,,+00000001568-04-01T00:00:00Z
1861,http://www.wikidata.org/entity/Q43394988,Marin Coran,Liberton,-3.16188,55.9144,Female,,,,,,,,+00000001661-00-00T00:00:00Z
1862,http://www.wikidata.org/entity/Q43395404,Margaret Dicksone,Pencaitland,-2.89098,55.91,Female,,,,,,,,+00000001643-04-19T00:00:00Z
1863,http://www.wikidata.org/entity/Q43395330,Maig Knox,Largs,-4.863611111,55.79388889,Female,,,,,,,,+00000001622-10-12T00:00:00Z
1864,http://www.wikidata.org/entity/Q43395342,Elizabeth Broun,Inverkeithing,-3.383333333,56.03333333,Female,,,,,,,,+00000001623-02-27T00:00:00Z
1865,http://www.wikidata.org/entity/Q43395643,Janet Kennedy,Dumfries,-3.616666666,55.06666667,Female,,,,,,,,+00000001699-02-23T00:00:00Z
1866,http://www.wikidata.org/entity/Q43396238,Dowglass,Kirriemuir,-3.00503,56.67362,Female,,,,,,,,+00000001568-04-01T00:00:00Z
1867,http://www.wikidata.org/entity/Q58857674,Margaret Cooper,Saltcoats,-4.7896,55.6352,Female,,,,,,,,+00000001650-04-22T00:00:00Z
1868,http://www.wikidata.org/entity/Q43396179,Fingwall nein Tealgar,Dingwall,-4.427777777,57.59722222,Female,,,,,,,,+00000001633-05-29T00:00:00Z
1869,http://www.wikidata.org/entity/Q43396192,Margaret Nein Phaill,Clynekirkton,-3.873869,58.029342,Female,,,,,,,,+00000001634-05-07T00:00:00Z
1870,http://www.wikidata.org/entity/Q43396194,Margaret Rudge,"Mey, Highland",-3.22535,58.6375,Female,,,,,,,,+00000001635-09-30T00:00:00Z
1871,http://www.wikidata.org/entity/Q43396206,Agnes Bathcut,Dunbar,-2.522777777,55.99833333,Female,,,,,,,,+00000001636-06-16T00:00:00Z
1872,http://www.wikidata.org/entity/Q43396246,Catherine Campbell,Fowlis,-3.104455,56.487736,Female,,,,,,,,+00000001568-04-01T00:00:00Z
1873,http://www.wikidata.org/entity/Q43393928,Christine Thomsone,Dunfermline,-3.461666666,56.07138889,Female,,,,,,,,+00000001649-07-11T00:00:00Z
1874,http://www.wikidata.org/entity/Q43393936,Issobell Brauckinrigg,Crichton,-2.98249,55.8471,Female,,,,,,,,+00000001649-10-01T00:00:00Z
1875,http://www.wikidata.org/entity/Q43393937,Helen Atcheson,Crichton,-2.98249,55.8471,Female,,,,,,,,+00000001649-10-01T00:00:00Z
1876,http://www.wikidata.org/entity/Q43393940,Margaret Oliver,Peaston,-2.915091,55.878235,Female,,,,,,,,+00000001649-10-24T00:00:00Z
1877,http://www.wikidata.org/entity/Q43394824,Bessie Harla,Clackmannan,-3.74652,56.1091,Female,,,,,,,,+00000001658-07-22T00:00:00Z
1878,http://www.wikidata.org/entity/Q43396193,Issobell Brokak,Kilmallie,-5.102,56.838,Female,,,,,,,,+00000001643-05-07T00:00:00Z
1879,http://www.wikidata.org/entity/Q43396212,Margaret Ros,Scottish Highlands,-4.71,57.12,Female,,,,,,,,+00000001637-04-01T00:00:00Z
1880,http://www.wikidata.org/entity/Q43396219,Agnes Gordoun,Arbroath,-2.585705555,56.56138611,Female,,,,,,,,+00000001568-04-01T00:00:00Z
1881,http://www.wikidata.org/entity/Q43394917,Janet Allane,Holyrood,-3.18055556,55.95083333,Female,,,,,,,,+00000001661-06-00T00:00:00Z
1882,http://www.wikidata.org/entity/Q43396230,Cristiane Twych,Coupar Angus,-3.266958,56.546425,Female,,,,,,,,+00000001568-04-01T00:00:00Z
1883,http://www.wikidata.org/entity/Q43395481,Jennet Haistie,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001560-07-09T00:00:00Z
1884,http://www.wikidata.org/entity/Q43395484,Isobell Alexander,Haddington,-2.78332,55.95612,Female,,,,,,,,+00000001560-07-09T00:00:00Z
1885,http://www.wikidata.org/entity/Q43390341,John Gely,Barmore,-5.20427,55.99258,Male,,,,,,,,+00000001662-01-22T00:00:00Z
1886,http://www.wikidata.org/entity/Q43393520,Ninian Dowie Vic Finley,Inverness,-4.225833333,57.48388889,Male,,,,,,,,+00000001662-07-03T00:00:00Z
1887,http://www.wikidata.org/entity/Q43393699,Ninian Coell,Inverness,-4.225833333,57.48388889,Male,,,,,,,,+00000001662-07-03T00:00:00Z
1888,http://www.wikidata.org/entity/Q43393706,George Rattray,Inverness,-4.225833333,57.48388889,Male,,,,,,,,+00000001706-06-25T00:00:00Z
1889,http://www.wikidata.org/entity/Q43393762,Thomas Humbell,Brechin,-2.655277777,56.73,Male,,,,,,,,+00000001650-00-00T00:00:00Z
1890,http://www.wikidata.org/entity/Q43392005,John Taylor,Balmakeith,-3.852752,57.580476,Male,,,,,,,,+00000001662-04-14T00:00:00Z
1891,http://www.wikidata.org/entity/Q43395779,John McAne McThomas Cattanach,Ross and Cromarty,-5.0,57.66666667,Male,,,,,,,,+00000001577-10-25T00:00:00Z
1892,http://www.wikidata.org/entity/Q43395911,Michael Clark,Haddington,-2.78332,55.95612,Male,,,,,,,,+00000001590-12-26T00:00:00Z
1893,http://www.wikidata.org/entity/Q43395970,John Robertson,Govan,-4.3083,55.8615,Male,,,,,,,,+00000001699-04-22T00:00:00Z
1894,http://www.wikidata.org/entity/Q43395981,Patrick Sinclair,Berwickshire,-2.5,55.75,Male,,,,,,,,+00000001629-07-27T00:00:00Z
1895,http://www.wikidata.org/entity/Q43395983,Adam Cristie,Eyemouth,-2.090555555,55.86944444,Male,,,,,,,,+00000001629-03-14T00:00:00Z
1896,http://www.wikidata.org/entity/Q43396027,Adam Donaldson,Airth,-3.776,56.067,Male,,,,,,,,+00000001679-06-01T00:00:00Z
1897,http://www.wikidata.org/entity/Q43396168,Allan Lawder,Mertoun,-2.6076,55.5777,Male,,,,,,,,+00000001649-10-26T00:00:00Z
1898,http://www.wikidata.org/entity/Q43396191,Angus McGillipatrick,Kilmallie,-5.102,56.838,Male,,,,,,,,+00000001634-02-19T00:00:00Z
1899,http://www.wikidata.org/entity/Q43396216,John ?Rinh,Edinburgh,-3.198888888,55.95,Male,,,,,,,,+00000001643-12-06T00:00:00Z
1900,http://www.wikidata.org/entity/Q43396245,James Chalmer,St John's Well,-2.338797,57.419357,Male,,,,,,,,+00000001568-04-01T00:00:00Z
1901,http://www.wikidata.org/entity/Q43392592,William Dageris,Ulstoun,-2.523173,55.489797,Male,,,,,,,,+00000001628-11-25T00:00:00Z
1902,http://www.wikidata.org/entity/Q43392781,Andrew Abel,Tillykerrie,-2.279663,57.281484,Male,,,,,,,,+00000001629-10-01T00:00:00Z
1903,http://www.wikidata.org/entity/Q43393715,Donald McClean,Inverness,-4.225833333,57.48388889,Male,,,,,,,,+00000001662-06-01T00:00:00Z
1904,http://www.wikidata.org/entity/Q43390837,Thomas Jamieson,Kirkcaldy,-3.167369444,56.11073056,Male,,,,,,,,+00000001597-08-17T00:00:00Z
