item,witch,itemLabel,place_of_detentionLabel,place_of_detention_coordinate,genderLabel,occupationLabel,chargeLabel,classLabel,ethnicLabel,mdeathLabel,cdeathLabel,deathlocLabel,detainLabel
http://www.wikidata.org/entity/Q43392778,A/EGD/1156,Margaret Ballame (Baleny),Ayton,Point(-2.125017 55.843108),female,,,,,,,,Ayton
http://www.wikidata.org/entity/Q43392907,A/EGD/125,Bessie Aiken,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43392947,A/EGD/1284,Jonet Erskine,Culross,Point(-3.6293 56.0554),female,,,,,,,,Culross
http://www.wikidata.org/entity/Q43392947,A/EGD/1284,Jonet Erskine,Culross,Point(-3.6293 56.0554),female,,,,,,,,Canongate
http://www.wikidata.org/entity/Q43393154,A/EGD/1405,Issobell Marshall,Rhynd,Point(-3.36614 56.3648),female,,,middling,,capital punishment,,,Rhynd
http://www.wikidata.org/entity/Q43393190,A/EGD/1418,Elspeth Bruce,Forfar,Point(-2.89 56.643055555),female,,,,,,,,Forfar
http://www.wikidata.org/entity/Q43393298,A/EGD/1462,Elspeth Tod,Rhynd,Point(-3.36614 56.3648),female,,,,,,,,Rhynd
http://www.wikidata.org/entity/Q43393456,A/EGD/1537,Isobell Blyth,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43393456,A/EGD/1537,Isobell Blyth,Auchtermuchty,Point(-3.23745 56.2898),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43393456,A/EGD/1537,Isobell Blyth,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Auchtermuchty
http://www.wikidata.org/entity/Q43393456,A/EGD/1537,Isobell Blyth,Auchtermuchty,Point(-3.23745 56.2898),female,,,,,,,,Auchtermuchty
http://www.wikidata.org/entity/Q43393510,A/EGD/156,Michaell Erskine,Edinburgh,Point(-3.189166666 55.953333333),male,miller,,middling,,capital punishment,,,Edinburgh
http://www.wikidata.org/entity/Q43393510,A/EGD/156,Michaell Erskine,Newbattle,Point(-3.0775 55.8817),male,miller,,middling,,capital punishment,,,Edinburgh
http://www.wikidata.org/entity/Q43393510,A/EGD/156,Michaell Erskine,Edinburgh,Point(-3.189166666 55.953333333),male,miller,,middling,,capital punishment,,,Newbattle
http://www.wikidata.org/entity/Q43393510,A/EGD/156,Michaell Erskine,Newbattle,Point(-3.0775 55.8817),male,miller,,middling,,capital punishment,,,Newbattle
http://www.wikidata.org/entity/Q43393588,A/EGD/1604,Andrew Jonston,Humbie,Point(-2.86735 55.8544),male,,,,,,,,Humbie
http://www.wikidata.org/entity/Q43393712,A/EGD/1657,Margret McClean,Comar,Point(-4.770844 57.341849),female,,,,,,,,Comar
http://www.wikidata.org/entity/Q43393717,A/EGD/1660,Hectour McClean,Inverness,Point(-4.225833333 57.483888888),male,,,,,,,,Inverness
http://www.wikidata.org/entity/Q43393724,A/EGD/1792,Marion Hunter,Lanark,Point(-3.77702 55.6749),female,,,,,,,,Lanark
http://www.wikidata.org/entity/Q43393726,A/EGD/1793,Lillias Moffat,Lanark,Point(-3.77702 55.6749),female,,,,,,,,Lanark
http://www.wikidata.org/entity/Q43393730,A/EGD/1796,Helen Acheson,Lanark,Point(-3.77702 55.6749),female,,,,,,,,Lanark
http://www.wikidata.org/entity/Q43393827,A/EGD/1704,Margret Dobie,Torryburn,Point(-3.55 56.05),female,,,,,,,,Torryburn
http://www.wikidata.org/entity/Q43393850,A/EGD/1717,More Nain Duy McIvers,Castle Tioram,Point(-5.829071903 56.784552181),,,,,,,,,Castle Tioram
http://www.wikidata.org/entity/Q43393877,A/EGD/1735,Margaret Paterson,Dumbarton,Point(-4.547222222 55.948611111),female,,,,,,,,Dumbarton
http://www.wikidata.org/entity/Q43393891,A/EGD/1741,Janet McNair,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43393891,A/EGD/1741,Janet McNair,Stirling,Point(-3.9369 56.1166),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43393891,A/EGD/1741,Janet McNair,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Stirling
http://www.wikidata.org/entity/Q43393891,A/EGD/1741,Janet McNair,Stirling,Point(-3.9369 56.1166),female,,,,,,,,Stirling
http://www.wikidata.org/entity/Q43394023,A/EGD/2042,Margaret Oisone,Thurso,Point(-3.521111111 58.596111111),female,,,,,,,,Thurso
http://www.wikidata.org/entity/Q43394275,A/EGD/2271,Isobel Young,Queensferry,Point(-3.4 55.9875),female,,,middling,,capital punishment,,,Queensferry
http://www.wikidata.org/entity/Q43394280,A/EGD/2275,Janet Mowbray,North Queensferry,Point(-3.394166666 56.011111111),female,,,,,,,,North Queensferry
http://www.wikidata.org/entity/Q43394393,A/EGD/2311,Jonnet Galbraith,Renfrew,Point(-4.366666666 55.866666666),female,,,,,,,,Renfrew
http://www.wikidata.org/entity/Q43394534,A/EGD/2371,Janet Cornfoot,Pittenweem,Point(-2.728611111 56.213055555),female,,,,,,,,Pittenweem
http://www.wikidata.org/entity/Q43394546,A/EGD/2377,Jean Brown,Edinburgh,Point(-3.189166666 55.953333333),female,servant,,working poor,,,,,Edinburgh
http://www.wikidata.org/entity/Q43394546,A/EGD/2377,Jean Brown,Wigtown,Point(-4.443888888 54.8675),female,servant,,working poor,,,,,Edinburgh
http://www.wikidata.org/entity/Q43394546,A/EGD/2377,Jean Brown,Edinburgh,Point(-3.189166666 55.953333333),female,servant,,working poor,,,,,Wigtown
http://www.wikidata.org/entity/Q43394546,A/EGD/2377,Jean Brown,Wigtown,Point(-4.443888888 54.8675),female,servant,,working poor,,,,,Wigtown
http://www.wikidata.org/entity/Q43394667,A/EGD/2444,Lillias Wallace,Pittenweem,Point(-2.728611111 56.213055555),female,,,,,,,,Pittenweem
http://www.wikidata.org/entity/Q43394860,A/EGD/298,Helen Heriot,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43394860,A/EGD/298,Helen Heriot,Dunbar,Point(-2.522777777 55.998333333),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43394860,A/EGD/298,Helen Heriot,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Dunbar
http://www.wikidata.org/entity/Q43394860,A/EGD/298,Helen Heriot,Dunbar,Point(-2.522777777 55.998333333),female,,,,,,,,Dunbar
http://www.wikidata.org/entity/Q43394862,A/EGD/299,Alleson Fermor,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,capital punishment,,,Edinburgh
http://www.wikidata.org/entity/Q43394862,A/EGD/299,Alleson Fermor,Dunbar,Point(-2.522777777 55.998333333),female,,,,,capital punishment,,,Edinburgh
http://www.wikidata.org/entity/Q43394862,A/EGD/299,Alleson Fermor,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,capital punishment,,,Dunbar
http://www.wikidata.org/entity/Q43394862,A/EGD/299,Alleson Fermor,Dunbar,Point(-2.522777777 55.998333333),female,,,,,capital punishment,,,Dunbar
http://www.wikidata.org/entity/Q43395111,A/EGD/603,Margaret Smaill,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,capital punishment,,Gallow Lea,Edinburgh
http://www.wikidata.org/entity/Q43395113,A/EGD/610,Isobel Shank,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,capital punishment,,Gallow Lea,Edinburgh
http://www.wikidata.org/entity/Q43395114,A/EGD/611,Margaret Lowis,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,capital punishment,,Gallow Lea,Edinburgh
http://www.wikidata.org/entity/Q43395266,A/EGD/828,Agnes MaCaw,Perth,Point(-3.433333333 56.395833333),female,,,,,,,,Perth
http://www.wikidata.org/entity/Q43390457,A/EGD/1753,Catharin Mactargett,Dunbar,Point(-2.522777777 55.998333333),female,,,middling,,,,,Dunbar
http://www.wikidata.org/entity/Q43390885,A/EGD/283,Margaret Tailyeor,Alloa,Point(-3.7912 56.1155),female,,,,,,,,Alloa
http://www.wikidata.org/entity/Q43392947,A/EGD/1284,Jonet Erskine,Canongate,Point(-3.1793 55.9517),female,,,,,,,,Culross
http://www.wikidata.org/entity/Q43392947,A/EGD/1284,Jonet Erskine,Canongate,Point(-3.1793 55.9517),female,,,,,,,,Canongate
http://www.wikidata.org/entity/Q43392949,A/EGD/1285,Margaret Young,Queensferry,Point(-3.4 55.9875),female,,,,,,,,Queensferry
http://www.wikidata.org/entity/Q43392984,A/EGD/1315,Bessie Hogge,Dirleton,Point(-2.785 56.048),female,,,,,,,,Dirleton
http://www.wikidata.org/entity/Q43393010,A/EGD/1332,Issobell Ritchardsone,Haddington,Point(-2.78332 55.95612),female,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43393033,A/EGD/1344,Issobell Cairnes,Haddington,Point(-2.78332 55.95612),female,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43393094,A/EGD/1378,William Hog,Musselburgh,Point(-3.054166666 55.941944444),male,,,middling,,,,,Musselburgh
http://www.wikidata.org/entity/Q43393159,A/EGD/1407,Eupham Hougan,Rhynd,Point(-3.36614 56.3648),female,,,middling,,capital punishment,,,Rhynd
http://www.wikidata.org/entity/Q43393251,A/EGD/1443,Jonet Howat,Forfar,Point(-2.89 56.643055555),female,,,middling,,,,,Forfar
http://www.wikidata.org/entity/Q43393291,A/EGD/1459,Jonet Scrogges,Rhynd,Point(-3.36614 56.3648),female,,,,,,,,Rhynd
http://www.wikidata.org/entity/Q43393296,A/EGD/1461,Cristian Vallandge,Rhynd,Point(-3.36614 56.3648),female,,,,,,,,Rhynd
http://www.wikidata.org/entity/Q43393599,A/EGD/1608,Janet Carnecroce,Humbie,Point(-2.86735 55.8544),female,,,,,,,,Humbie
http://www.wikidata.org/entity/Q43393698,A/EGD/1776,Agnes Wrath,Fortrose,Point(-4.13237 57.5815),female,,,,,,,,Fortrose
http://www.wikidata.org/entity/Q43393727,A/EGD/1794,Mali Laidlaw,Lanark,Point(-3.77702 55.6749),female,,,,,,,,Lanark
http://www.wikidata.org/entity/Q43393739,A/EGD/1802,David Steward,Tyninghame,Point(-2.62638889 56.00277778),male,,,,,capital punishment,,Tyninghame,Tyninghame
http://www.wikidata.org/entity/Q43393817,A/EGD/1700,Jonet Patoun,Paisley,Point(-4.423888888 55.845555555),female,,,middling,,,,,Paisley
http://www.wikidata.org/entity/Q43393840,A/EGD/1709,Margret Cowie,Torryburn,Point(-3.55 56.05),female,,,,,,,,Torryburn
http://www.wikidata.org/entity/Q43393860,A/EGD/1722,Bessie,Scalloway,Point(-1.275 60.137),female,,,,,,,,Scalloway
http://www.wikidata.org/entity/Q43393912,A/EGD/1750,Margaret Laing,Loanhead,Point(-3.14827 55.8778),female,,,,,,,,Loanhead
http://www.wikidata.org/entity/Q43393915,A/EGD/1751,Janet Douglas,Canongate,Point(-3.1793 55.9517),female,,,,,,,,Canongate
http://www.wikidata.org/entity/Q43394040,A/EGD/2068,Thomas Leyis,Aberdeen,Point(-2.1 57.15),male,,,middling,,capital punishment,,,Aberdeen
http://www.wikidata.org/entity/Q43394066,A/EGD/2106,Ellen Gray,Aberdeen,Point(-2.1 57.15),female,,,,,capital punishment,,Aberdeen,Aberdeen
http://www.wikidata.org/entity/Q43394066,A/EGD/2106,Ellen Gray,Old Slains Castle,Point(-1.91308 57.3605),female,,,,,capital punishment,,Aberdeen,Aberdeen
http://www.wikidata.org/entity/Q43394066,A/EGD/2106,Ellen Gray,Aberdeen,Point(-2.1 57.15),female,,,,,capital punishment,,Aberdeen,Old Slains Castle
http://www.wikidata.org/entity/Q43394066,A/EGD/2106,Ellen Gray,Old Slains Castle,Point(-1.91308 57.3605),female,,,,,capital punishment,,Aberdeen,Old Slains Castle
http://www.wikidata.org/entity/Q43394286,A/EGD/2278,Margaret Dauling,North Queensferry,Point(-3.394166666 56.011111111),female,,,,,,,,North Queensferry
http://www.wikidata.org/entity/Q43394350,A/EGD/2301,John Murdoche,Dunfermline,Point(-3.461666666 56.071388888),male,,,,,,,,Dunfermline
http://www.wikidata.org/entity/Q43394529,A/EGD/2369,Isobel Adam,Pittenweem,Point(-2.728611111 56.213055555),female,,,,,,,,Pittenweem
http://www.wikidata.org/entity/Q43394568,A/EGD/2386,Margaret Callum,Thurso,Point(-3.521111111 58.596111111),female,,,,,,,,Thurso
http://www.wikidata.org/entity/Q43394835,A/EGD/280,Kathrine Remy,Alloa,Point(-3.7912 56.1155),female,,,,,,,,Alloa
http://www.wikidata.org/entity/Q43394837,A/EGD/281,Bessie Paton,Alloa,Point(-3.7912 56.1155),female,,,,,,,,Alloa
http://www.wikidata.org/entity/Q43394843,A/EGD/286,Margaret Duchill,Alloa,Point(-3.7912 56.1155),female,,,middling,,capital punishment,,,Alloa
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Edinburgh,Point(-3.189166666 55.953333333),female,servant,,working poor,,,,,Edinburgh
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Musselburgh,Point(-3.054166666 55.941944444),female,servant,,working poor,,,,,Edinburgh
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Crichton,Point(-2.98249 55.8471),female,servant,,working poor,,,,,Edinburgh
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Edinburgh,Point(-3.189166666 55.953333333),female,servant,,working poor,,,,,Musselburgh
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Musselburgh,Point(-3.054166666 55.941944444),female,servant,,working poor,,,,,Musselburgh
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Crichton,Point(-2.98249 55.8471),female,servant,,working poor,,,,,Musselburgh
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Edinburgh,Point(-3.189166666 55.953333333),female,servant,,working poor,,,,,Crichton
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Musselburgh,Point(-3.054166666 55.941944444),female,servant,,working poor,,,,,Crichton
http://www.wikidata.org/entity/Q43395272,A/EGD/835,Jonet Drysdaill,Crichton,Point(-2.98249 55.8471),female,servant,,working poor,,,,,Crichton
http://www.wikidata.org/entity/Q43395366,A/EGD/953,Anie Tailzeour,Orkney Islands,Point(-3.0 59.0),female,,,,,capital punishment,,Gallow Ha',Orkney Islands
http://www.wikidata.org/entity/Q43395372,A/EGD/959,Helene Darumpill,Dysart,Point(-3.12538 56.12557),female,,,,,,,,Dysart
http://www.wikidata.org/entity/Q43395373,A/EGD/96,Jonet Straton,Seton,Point(-2.940687 55.964086),female,,,,,,,,Seton
http://www.wikidata.org/entity/Q43395413,A/JO/2568,Margaret Goodfellow,Haddington,Point(-2.78332 55.95612),female,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43395415,A/JO/2570,George Ker,Haddington,Point(-2.78332 55.95612),male,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43395417,A/JO/2571,James Reid,Haddington,Point(-2.78332 55.95612),male,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43395420,A/JO/2574,Jeane Ker,Haddington,Point(-2.78332 55.95612),female,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43395444,A/JO/2594,Marjorie Aytone,Haddington,Point(-2.78332 55.95612),female,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43395445,A/JO/2595,Marion Hastie,Haddington,Point(-2.78332 55.95612),female,,,,,,,,Haddington
http://www.wikidata.org/entity/Q43395507,A/JO/2679,Jonet Schitlingtoun,Edinburgh,Point(-3.189166666 55.953333333),female,,,,,,,,Edinburgh
http://www.wikidata.org/entity/Q43395577,A/JO/2746,Jonet Scott,Peebles,Point(-3.188888888 55.651944444),female,,,,,capital punishment,,Traquair,Peebles
http://www.wikidata.org/entity/Q43395589,A/JO/2772,John Purdie,Ayton,Point(-2.125017 55.843108),male,,,,,,,,Ayton
http://www.wikidata.org/entity/Q43395604,A/JO/2807,Bessie Gibson,Lanark,Point(-3.77702 55.6749),female,,,,,,,,Lanark
http://www.wikidata.org/entity/Q43395605,A/JO/2808,Margaret Kilpatrick,Lanark,Point(-3.77702 55.6749),female,,,,,,,,Lanark
http://www.wikidata.org/entity/Q43395616,A/JO/2823,Katherine Robertsone,Aberdour,Point(-3.3021 56.0528),female,,,,,,,,Aberdour
http://www.wikidata.org/entity/Q43395655,A/JO/2906,Janet Pekok,Kirkwall,Point(-2.96 58.981111111),female,,,,,,,,Kirkwall
http://www.wikidata.org/entity/Q43395682,A/JO/2932,Katherine Potter,Dysart,Point(-3.12538 56.12557),female,,,,,,,,Dysart
http://www.wikidata.org/entity/Q43395683,A/JO/2933,Jonet Lodge,Dysart,Point(-3.12538 56.12557),female,,,,,,,,Dysart
http://www.wikidata.org/entity/Q43395687,A/JO/2936,Jon Quhyt,Dysart,Point(-3.12538 56.12557),male,,,,,,,,Dysart
http://www.wikidata.org/entity/Q43395689,A/JO/2938,Cristin Crystie,Dysart,Point(-3.12538 56.12557),female,,,,,,,,Dysart
http://www.wikidata.org/entity/Q43395743,A/JO/3014,Jennet Watt,Newbattle,Point(-3.0775 55.8817),female,,,,,,,,Newbattle
http://www.wikidata.org/entity/Q43395810,A/LA/2542,Jonet Barker,Edinburgh,Point(-3.189166666 55.953333333),female,shopkeeper,,working poor,,capital punishment,,Castle Hill,Edinburgh
http://www.wikidata.org/entity/Q43395836,A/LA/2655,William King,Musselburgh,Point(-3.054166666 55.941944444),male,,,,,,,,Musselburgh
http://www.wikidata.org/entity/Q43395947,A/LA/2829,Cristen Foster,Dunbar,Point(-2.522777777 55.998333333),female,,,,,,,,Dunbar
http://www.wikidata.org/entity/Q43395955,A/LA/2838,Martha Sempell,Renfrew,Point(-4.366666666 55.866666666),female,,,,,,,,Renfrew
http://www.wikidata.org/entity/Q43395957,A/LA/2840,Katherine Flowers,Renfrew,Point(-4.366666666 55.866666666),female,,,,,,,,Renfrew
http://www.wikidata.org/entity/Q43396094,A/LA/3037,Effie McBrwme,Ayr,Point(-4.627777777 55.463888888),female,,,,,,,,Ayr
http://www.wikidata.org/entity/Q43396153,A/LA/3112,Issobell Durie,Lasswade,Point(-3.11667 55.8833),female,,,,,,,,Lasswade
