Wikidata Page,Name,Residence,Gender,Occupation,Long,Lat
http://www.wikidata.org/entity/Q43915890,John Crichton,Fala,Male,Presenter,-2.88333 ,55.8333
http://www.wikidata.org/entity/Q43913218,David Moir,Culross,Male,Procurator,-3.6293 ,56.0554
http://www.wikidata.org/entity/Q43913518,Abraham Stevenson,Orkney Islands,Male,Procurator fiscal,-3.0 ,59.0
http://www.wikidata.org/entity/Q43914155,John Wilkie,Haddington,Male,Procurator fiscal,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43913273,Robert Chalmer,Orkney Islands,Male,Procurator fiscal,-3.0 ,59.0
http://www.wikidata.org/entity/Q43913525,Robert Coltart,Orkney Islands,Male,Procurator fiscal,-3.0 ,59.0
http://www.wikidata.org/entity/Q43913277,Robert Scollay,Orkney Islands,Male,Procurator fiscal,-3.0 ,59.0
http://www.wikidata.org/entity/Q43915706,Adam Richie,Ayr,Male,Provost,-4.6278 ,55.4639
http://www.wikidata.org/entity/Q43911012,Alexander Chalmer,"Cults, Aberdeen",Male,Provost,-2.17387 ,57.1187
http://www.wikidata.org/entity/Q43912442,Alexander Rutherford,Aberdeen,Male,Provost,-2.1 ,57.15
http://www.wikidata.org/entity/Q43912480,Alexander Scott,Forfar,Male,Provost,-2.89 ,56.643055555
http://www.wikidata.org/entity/Q43912776,Douglas,Kilspindie,Male,Provost,-3.26587 ,56.4162
http://www.wikidata.org/entity/Q43912243,Duncan Nairn,Stirling,Male,Provost,-3.9369 ,56.1166
http://www.wikidata.org/entity/Q43915546,George Butler,Haddington,Male,Provost,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43913886,George Jameson,Ayr,Male,Provost,-4.6278 ,55.4639
http://www.wikidata.org/entity/Q43916217,George Porterfield,Glasgow,Male,Provost,-4.27 ,55.87
http://www.wikidata.org/entity/Q43913925,Gilbert Richard,Ayr,Male,Provost,-4.6278 ,55.4639
http://www.wikidata.org/entity/Q43915614,James Hall,Dumbarton,Male,Provost,-4.547222222 ,55.948611111
http://www.wikidata.org/entity/Q43911558,John Cockburn,Haddington,Male,Provost,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43912966,John Glass,Rothesay,Male,Provost,-5.05 ,55.833333333
http://www.wikidata.org/entity/Q43914450,John Lowes,Peebles,Male,Provost,-3.18 ,55.65
http://www.wikidata.org/entity/Q43915496,John MacCulloch,Tain,Male,Provost,-4.0567 ,57.8118
http://www.wikidata.org/entity/Q43915053,John Peebles,Irvine,Male,Provost,-4.661111111 ,55.619444444
http://www.wikidata.org/entity/Q43913389,John Quart,Kirkcudbright,Male,Provost,-4.051666666 ,54.835277777
http://www.wikidata.org/entity/Q43913265,John Spreull,Renfrew,Male,Provost,-4.366666666 ,55.866666666
http://www.wikidata.org/entity/Q43912186,John Tarbet,Dundee,Male,Provost,-2.97 ,56.464
http://www.wikidata.org/entity/Q43914713,Ronald Bain,Dingwall,Male,Provost,-4.427777777 ,57.597222222
http://www.wikidata.org/entity/Q43913675,Thomas MacBurnie,Dumfries,Male,Provost,-3.616666666 ,55.066666666
http://www.wikidata.org/entity/Q43916144,William Glendinning,Kirkcudbright,Male,Provost,-4.051666666 ,54.835277777
http://www.wikidata.org/entity/Q43915208,William Inglis,Inverkeithing,Male,Provost,-3.383333333 ,56.033333333
http://www.wikidata.org/entity/Q43913715,Alexander Wardrop,North Leith,Male,Reader,-3.1809 ,55.9758
http://www.wikidata.org/entity/Q43913482,James Craig,Dysart,Male,Reader,-3.1254 ,56.1256
http://www.wikidata.org/entity/Q43912102,James Grierson,Ormiston,Male,Reader,-2.94306 ,55.9122
http://www.wikidata.org/entity/Q43913626,Alexander Crowlie,Bo'ness,Male,Sailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43913587,Andrew Burnside,Bo'ness,Male,Sailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43915570,David Clerk,Dysart,Male,Sailor,-3.1254 ,56.1256
http://www.wikidata.org/entity/Q43913588,James Cassillis,Bo'ness,Male,Sailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43913615,James Gardener,Bo'ness,Male,Sailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43913623,John Thornbrow,Bo'ness,Male,Sailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43913602,Robert Mitchell,Bo'ness,Male,Sailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43913592,Thomas Knowes,Bo'ness,Male,Sailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43913402,Alexander Campbell,Dumfries,Male,Sheriff,-3.616666666 ,55.066666666
http://www.wikidata.org/entity/Q43912017,Alexander Crombie,Dunbar,Male,Sheriff,-2.522777777 ,55.998333333
http://www.wikidata.org/entity/Q43915042,Alexander Hammilton,Kinglassie,Male,Sheriff,-3.233333333 ,56.166666666
http://www.wikidata.org/entity/Q43912340,Archibald Douglas,"Cavers, Scottish Borders",Male,Sheriff,-2.7273 ,55.4324
http://www.wikidata.org/entity/Q43913059,Hugh Campbell,Nairn,Male,Sheriff,-3.866666666 ,57.583333333
http://www.wikidata.org/entity/Q43915653,Hugh Sempill,Renfrew,Male,Sheriff,-4.366666666 ,55.866666666
http://www.wikidata.org/entity/Q43913416,James Clerk,Fife,Male,Sheriff,-3.2 ,56.25
http://www.wikidata.org/entity/Q43911700,James MacGill,Cranston,Male,Sheriff,-2.9752 ,55.8846
http://www.wikidata.org/entity/Q43912845,James Murray,Perth,Male,Sheriff,-3.4317 ,56.3953
http://www.wikidata.org/entity/Q43914720,James Sinclair,Murkle,Male,Sheriff,-3.4435 ,58.5943
http://www.wikidata.org/entity/Q43915430,John Charters,Amisfield,Male,Sheriff,-3.56 ,55.12
http://www.wikidata.org/entity/Q43913411,John Falconer,Fife,Male,Sheriff,-3.2 ,56.25
http://www.wikidata.org/entity/Q43913391,John Matheson,Fife,Male,Sheriff,-3.2 ,56.25
http://www.wikidata.org/entity/Q43913184,John Urquhart,Cromarty,Male,Sheriff,-4.03701 ,57.6816
http://www.wikidata.org/entity/Q43915433,Robert Crichton,Dumfries,Male,Sheriff,-3.616666666 ,55.066666666
http://www.wikidata.org/entity/Q43915714,Robert Greirson,Lag,Male,Sheriff,-3.7422 ,55.0897
http://www.wikidata.org/entity/Q43912726,Robert Richardson,Haddington,Male,Sheriff,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43915729,Thomas Ker,Berwickshire,Male,Sheriff,-2.5 ,55.75
http://www.wikidata.org/entity/Q43915002,Walter Dundas,Linlithgow,Male,Sheriff,-3.610555555 ,55.975277777
http://www.wikidata.org/entity/Q43916057,Walter Urquhart,Cromarty,Male,Sheriff,-4.03701 ,57.6816
http://www.wikidata.org/entity/Q43915876,William Cochrane,Renfrew,Male,Sheriff,-4.366666666 ,55.866666666
http://www.wikidata.org/entity/Q43913521,William Dick,Edinburgh,Male,Sheriff,-3.1989 ,55.95
http://www.wikidata.org/entity/Q43913999,Alexander Grant,Inverness,Male,Sheriff Depute,-4.225833333 ,57.483888888
http://www.wikidata.org/entity/Q43912169,Donald MacDonald,Sleat,Male,Sheriff Depute,-5.93223 ,57.1102
http://www.wikidata.org/entity/Q43912168,Henry Home,Berwick-upon-Tweed,Male,Sheriff Depute,-2.0 ,55.7667
http://www.wikidata.org/entity/Q43910977,James Campbell,Caithness,Male,Sheriff Depute,-3.5 ,58.416666666
http://www.wikidata.org/entity/Q43915778,John Keith,Aberdeen,Male,Sheriff Depute,-2.1 ,57.15
http://www.wikidata.org/entity/Q43914147,Oliver Sinclair,Berwick-upon-Tweed,Male,Sheriff Depute,-2.0 ,55.7667
http://www.wikidata.org/entity/Q43909843,Thomas Leslie,Aberdeen,Male,Sheriff Depute,-2.1 ,57.15
http://www.wikidata.org/entity/Q43913400,William Heriot,Dumfries,Male,Sheriff Depute,-3.616666666 ,55.066666666
http://www.wikidata.org/entity/Q43913756,Nicholas Proddy,Edinburgh,Male,Surgeon,-3.1989 ,55.95
http://www.wikidata.org/entity/Q43913611,Robert Brontein,Bo'ness,Male,Tailor,-3.608911111 ,56.016811111
http://www.wikidata.org/entity/Q43910820,George Cockburn,Haddington,Male,Treasurer,-2.78332 ,55.95612
http://www.wikidata.org/entity/Q43913149,Rory Bain,"Tulloch, Perth and Kinross",Male,Tutor,-3.468 ,56.413
http://www.wikidata.org/entity/Q43913213,William Sandilands,Mid Calder,Male,Tutor,-3.481 ,55.8918
http://www.wikidata.org/entity/Q43915900,Andrew Wallace,Fala,Male,Weaver,-2.88333 ,55.8333
http://www.wikidata.org/entity/Q43912030,David Cowan,Prestonpans,Male,Witch-pricker,-2.961 ,55.9597
http://www.wikidata.org/entity/Q43911521,George Cathie,Tranent,Male,Witch-pricker,-2.95417 ,55.9447
http://www.wikidata.org/entity/Q43915540,James Scobie,Musselburgh,Male,Witch-pricker,-3.0472 ,55.9433
http://www.wikidata.org/entity/Q43911149,Thomas Crawford,Tranent,Male,Witch-pricker,-2.95417 ,55.9447
http://www.wikidata.org/entity/Q43913717,William Scobie,Musselburgh,Male,Witch-pricker,-3.0472 ,55.9433
http://www.wikidata.org/entity/Q43915967,John Bull,Prestonpans,Male,Workman,-2.961 ,55.9597
http://www.wikidata.org/entity/Q43915849,James Wyseman,Elgin,Male,Writer,-3.315277777 ,57.646388888
http://www.wikidata.org/entity/Q43913545,William Cockburn,Keith,Male,Writer,-2.9555 ,57.5428
